SabioReactionID,Name,Role,Smiles
72,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
72,Phosphate,Substrate,OP(O)(O)=O
72,Acetyl phosphate,Product,CC(=O)OP(O)(O)=O
73,"5,10-Methenyltetrahydrofolate",Product,NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4
73,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
73,"5,10-Methylenetetrahydrofolate",Substrate,[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))
73,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
73,H+,Product,[H]
74,"5,10-Methenyltetrahydrofolate",Substrate,NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4
74,H+,Product,[H]
74,H2O,Substrate,[H]O[H]
74,10-Formyltetrahydrofolate,Product,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O
75,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
75,Phosphate,Product,OP(O)(O)=O
75,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
75,H2O,Substrate,[H]O[H]
76,Phosphate,Product,OP(O)(O)=O
76,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
76,H2O,Substrate,[H]O[H]
77,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
77,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
77,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
77,Guanosine 5'-monophosphate,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(O)=O)C(O)C3(O)
78,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
78,"Guanosine 3',5'-bis(diphosphate)",Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(OP(O)(=O)OP(O)(O)=O)C3(O)
78,H2O,Substrate,[H]O[H]
78,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
82,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
82,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
82,AMP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
83,CMP,Substrate,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(O)=O)C(O)C2(O)
83,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
83,CDP,Product,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)
83,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
84,dCMP,Substrate,NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(O)=O)O2
84,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
84,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
84,dCDP,Product,NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2
85,Uridine,Substrate,OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O)
85,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
85,UMP,Product,O=C1C=CN(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)
85,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
86,Uracil,Product,O=C1C=CNC(=O)N1
86,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
86,UMP,Substrate,O=C1C=CN(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)
86,5-Phospho-alpha-D-ribose 1-diphosphate,Product,OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O
88,dUMP,Substrate,O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(O)=O)O2
88,dTMP,Product,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2
88,Dihydrofolate,Product,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2)
88,"5,10-Methylenetetrahydrofolate",Substrate,[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))
89,Uridine,Product,OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O)
89,NH3,Product,[H]N([H])[H]
89,Cytidine,Substrate,NC=1C=CN(C(=O)N=1)C2OC(CO)C(O)C2(O)
89,H2O,Substrate,[H]O[H]
90,dTMP,Product,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2
90,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
90,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
90,Deoxythymidine,Substrate,CC1=CN(C(=O)NC1(=O))C2CC(O)C(CO)O2
91,dTDP,Product,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2
91,dTMP,Substrate,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2
91,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
91,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
92,Uracil,Substrate,O=C1C=CNC(=O)N1
92,H2O,Product,[H]O[H]
92,Pseudouridine 5'-phosphate,Product,O=C1NC=C(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)
92,D-Ribose 5-phosphate,Substrate,OC1OC(COP(O)(O)=O)C(O)C1(O)
93,CO2,Substrate,O=C=O
93,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
93,Carbamoyl phosphate,Product,NC(=O)OP(O)(O)=O
93,NH3,Substrate,[H]N([H])[H]
93,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
94,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
94,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
94,L-Glutamine,Substrate,NC(=O)CCC(N)C(O)=O
94,Deamino-NAD+,Substrate,Nc5ncnc1c5(ncn1C4OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))[n+]3cccc(c3)C(O)=O)C(O)C4(O))
94,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
94,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
94,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
94,H2O,Substrate,[H]O[H]
95,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
95,L-Serine,Product,NC(CO)C(O)=O
95,Glycine,Substrate,NCC(O)=O
95,H2O,Substrate,[H]O[H]
95,"5,10-Methylenetetrahydrofolate",Substrate,[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))
96,L-Methionine,Product,CSCCC(N)C(O)=O
96,S-Adenosyl-L-methionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
96,ATP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
96,Phosphate,Substrate,OP(O)(O)=O
96,H2O,Product,[H]O[H]
96,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
97,L-Citrulline,Product,NC(=O)NCCCC(N)C(O)=O
97,NH3,Product,[H]N([H])[H]
97,H2O,Substrate,[H]O[H]
97,L-Arginine,Substrate,NC(=N)NCCCC(N)C(O)=O
98,L-Citrulline,Product,NC(=O)NCCCC(N)C(O)=O
98,L-Ornithine,Substrate,NCCCC(N)C(O)=O
98,Phosphate,Product,OP(O)(O)=O
98,Carbamoyl phosphate,Substrate,NC(=O)OP(O)(O)=O
99,sn-Glycerol 3-phosphate,Product,OCC(O)COP(O)(O)=O
99,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
99,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
99,Glycerol,Substrate,OCC(O)CO
100,"5,6,7,8-Tetrahydrofolate",Substrate,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
100,H+,Product,[H]
100,Dihydrofolate,Product,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2)
100,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
100,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
101,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
101,"3',5'-Cyclic AMP",Product,Nc4ncnc1c4(ncn1C2OC3COP(O)(=O)OC3(C2(O)))
101,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
104,beta-D-Fructose 6-phosphate,Product,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O
104,beta-D-Glucose 6-phosphate,Substrate,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)
105,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
105,Phosphate,Product,OP(O)(O)=O
105,Pyruvate,Substrate,CC(=O)C(O)=O
105,Oxaloacetate,Product,OC(=O)CC(=O)C(O)=O
105,Hydrogencarbonate,Substrate,OC(=O)[O-]
105,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
106,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
106,CO2,Product,O=C=O
106,Phosphoenolpyruvate,Product,C=C(OP(O)(O)=O)C(O)=O
106,Oxaloacetate,Substrate,OC(=O)CC(=O)C(O)=O
106,GTP,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)
107,CO2,Product,O=C=O
107,Phosphate,Product,OP(O)(O)=O
107,Phosphoenolpyruvate,Product,C=C(OP(O)(O)=O)C(O)=O
107,Oxaloacetate,Substrate,OC(=O)CC(=O)C(O)=O
107,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
108,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
108,CO2,Product,O=C=O
108,H+,Product,[H]
108,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
108,6-Phospho-D-gluconate,Substrate,OC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O
108,D-Ribulose 5-phosphate,Product,OCC(=O)C(O)C(O)COP(O)(O)=O
109,H2O,Substrate,[H]O[H]
109,"6-Phospho-D-glucono-1,5-lactone",Substrate,O=C1OC(COP(O)(O)=O)C(O)C(O)C1(O)
109,6-Phospho-D-gluconate,Product,OC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O
110,D-Ribose 1-phosphate,Substrate,OCC1OC(OP(O)(O)=O)C(O)C1(O)
110,D-Ribose 5-phosphate,Product,OC1OC(COP(O)(O)=O)C(O)C1(O)
111,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
111,D-Ribose,Substrate,OCC1OC(O)C(O)C1(O)
111,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
111,D-Ribose 5-phosphate,Product,OC1OC(COP(O)(O)=O)C(O)C1(O)
112,D-Glyceraldehyde 3-phosphate,Product,[H]C(O)(C=O)COP(O)(O)=O
112,Phosphate,Substrate,OP(O)(O)=O
112,H2O,Product,[H]O[H]
112,Acetyl phosphate,Product,CC(=O)OP(O)(O)=O
112,D-Xylulose 5-phosphate,Substrate,OCC(=O)C(O)C(O)COP(O)(O)=O
113,L-Malate,Substrate,OC(=O)CC(O)C(O)=O
113,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
113,H+,Product,[H]
113,Oxaloacetate,Product,OC(=O)CC(=O)C(O)=O
113,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
114,L-Glutamine,Product,NC(=O)CCC(N)C(O)=O
114,Diphosphate,Substrate,OP(O)(=O)OP(O)(O)=O
114,H2O,Product,[H]O[H]
114,5-Phospho-alpha-D-ribose 1-diphosphate,Product,OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O
114,L-Glutamate,Substrate,NC(CCC(O)=O)C(O)=O
114,5-Phospho-beta-D-ribosylamine,Substrate,NC1OC(COP(O)(O)=O)C(O)C1(O)
115,Phosphate,Product,OP(O)(O)=O
115,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
115,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
115,Glycine,Substrate,NCC(O)=O
115,5-Phospho-beta-D-ribosylamine,Substrate,NC1OC(COP(O)(O)=O)C(O)C1(O)
115,5'-Phosphoribosylglycinamide,Product,NCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
116,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
116,10-Formyltetrahydrofolate,Substrate,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O
116,5'-Phosphoribosylglycinamide,Substrate,NCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
116,5'-Phosphoribosyl-N-formylglycinamide,Product,O=CNCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
117,L-Glutamine,Substrate,NC(=O)CCC(N)C(O)=O
117,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
117,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
117,Phosphate,Product,OP(O)(O)=O
117,H2O,Substrate,[H]O[H]
117,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
117,5'-Phosphoribosyl-N-formylglycinamide,Substrate,O=CNCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
117,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine,Product,N=C(CNC=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
118,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
118,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
118,Phosphate,Product,OP(O)(O)=O
118,5'-Phosphoribosyl-5-aminoimidazole,Product,Nc1cncn1C2OC(COP(O)(O)=O)C(O)C2(O)
118,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine,Substrate,N=C(CNC=O)NC1OC(COP(O)(O)=O)C(O)C1(O)
119,CO2,Product,O=C=O
119,Aminoimidazole ribotide,Product,Nc1cncn1C2OC(COP(O)(O)=O)C(O)C2(O)
119,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate,Substrate,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(O)=O
120,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
120,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
120,Phosphate,Product,OP(O)(O)=O
120,L-Aspartate,Substrate,NC(CC(O)=O)C(O)=O
120,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate,Substrate,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(O)=O
120,1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole,Product,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(=O)NC(CC(O)=O)C(O)=O
121,Fumarate,Product,OC(=O)C=CC(O)=O
121,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide,Product,NC(=O)c1ncn(c1(N))C2OC(COP(O)(O)=O)C(O)C2(O)
121,1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole,Substrate,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(=O)NC(CC(O)=O)C(O)=O
122,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
122,10-Formyltetrahydrofolate,Substrate,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O
122,AICAR,Substrate,NC(=O)c1ncn(c1(N))C2OC(COP(O)(O)=O)C(O)C2(O)
122,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide,Product,[H]C(=O)Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(N)=O
123,H2O,Product,[H]O[H]
123,IMP,Product,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
123,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide,Substrate,[H]C(=O)Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(N)=O
124,Phosphate,Product,OP(O)(O)=O
124,H2O,Substrate,[H]O[H]
124,Inosine monophosphate,Substrate,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
124,Inosine,Product,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23
128,H+,Product,[H]
128,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
128,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
128,H2O,Substrate,[H]O[H]
128,IMP,Substrate,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
128,XMP,Product,O=C1NC(=O)c2ncn(c2(N1))C3OC(COP(O)(O)=O)C(O)C3(O)
129,Phosphate,Product,OP(O)(O)=O
129,H2O,Substrate,[H]O[H]
129,XMP,Substrate,O=C1NC(=O)c2ncn(c2(N1))C3OC(COP(O)(O)=O)C(O)C3(O)
129,Xanthosine,Product,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC(=O)Nc23
134,NH3,Product,[H]N([H])[H]
134,H2O,Substrate,[H]O[H]
134,Adenosine,Substrate,Nc3ncnc1c3(ncn1C2OC(CO)C(O)C2(O))
134,Inosine,Product,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23
135,H2O,Substrate,[H]O[H]
135,IMP,Product,O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
135,NH3,Product,[H]N([H])[H]
135,AMP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
137,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
137,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
137,RNA,Product,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(COP(O)(O)=O)))C(O)C3(O)
137,RNA,Substrate,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(COP(O)(O)=O)))C(O)C3(O)
138,GDP,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
138,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
138,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
138,GTP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)
139,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
139,RNA,Product,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(COP(O)(O)=O)))C(O)C3(O)
139,RNA,Substrate,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(COP(O)(O)=O)))C(O)C3(O)
139,GTP,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)
140,Reduced thioredoxin,Product,[*]C(=O)C(CS)NC(=O)C([*])CS
140,Oxidized thioredoxin,Substrate,[*]C(=O)C1CSSCC([*])C(=O)N1
140,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
140,H2O,Substrate,[H]O[H]
140,dGDP,Substrate,NC=2NC(=O)c3ncn(C1CC(O)C(COP(O)(=O)OP(O)(O)=O)O1)c3(N=2)
141,CO2,Product,O=C=O
141,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
141,Pyruvate,Product,CC(=O)C(O)=O
141,L-Malate,Substrate,OC(=O)CC(O)C(O)=O
141,H+,Product,[H]
141,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
142,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
142,CO2,Product,O=C=O
142,Pyruvate,Product,CC(=O)C(O)=O
142,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
142,L-Malate,Substrate,OC(=O)CC(O)C(O)=O
142,H+,Product,[H]
143,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
143,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
143,Oxaloacetate,Product,OC(=O)CC(=O)C(O)=O
143,L-Malate,Substrate,OC(=O)CC(O)C(O)=O
143,H+,Product,[H]
144,Oxaloacetate,Product,OC(=O)CC(=O)C(O)=O
144,L-Malate,Substrate,OC(=O)CC(O)C(O)=O
144,H2O2,Product,OO
144,O2,Substrate,O=O
145,CO2,Product,O=C=O
145,Acetyl-CoA,Product,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
145,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
145,Pyruvate,Substrate,CC(=O)C(O)=O
145,H2O2,Product,OO
145,O2,Substrate,O=O
146,Formate,Substrate,OC=O
146,Acetyl-CoA,Substrate,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
